date,ranking,classification,classification nr,text,id,replies,retweets,likes,quotes,total_eng,topic
2022-12-14 22:54:15,37,normal,0.7605831623,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601750780662280192,,,,,0,Twitter files
2022-12-14 22:54:15,38,normal,0.8275384903,"#StopTheSteal silenced. #TwitterFiles3 #TwitterFiles
@elonmusk: BRING BACK @ALI TODAY.",1601384205690118145,,3,4,,7,Twitter files
2022-12-14 22:54:15,39,normal,0.6660653949,"Twitter were so worried about #stopthesteal causing anti govt sentiment, but were so proud to support arab spring to topple foreign govt.
The hypocrisy is nauseating",1601773610212827137,,,,,0,Twitter files
2022-12-13 12:49:17,28,normal,0.7145193219,"26.  The group then decides to apply a “Learn how voting is safe and secure” label because one commenter says, “it’s totally normal to have a 2% error rate.” Roth then gives the final go-ahead to the process initiated by the FBI:",1601368867141718017,,1,6,,7,Twitter files
2022-12-14 22:54:15,40,normal,0.733379066,"Dear @ElonMusk, @Twitter terminated @Ali around the time Twitter was also banning people including @JoeyArnold for spreading the #StopTheSteal hashtag which emerged in 2020. The Jan6 rally. But no incitement to violence. It was not like a border crisis insurrection invasion.",1600968441888112640,2,,,,2,Twitter files
2022-12-14 22:54:15,40,normal,0.733379066,A shout out to my friend @Ali a patriot who I hope will be joining @LauraLoomer and me here again on Twitter and thanks again to @ElonMusk for his commitment to fairness and free speech,1600968441888112640,2,,,,2,Twitter files
2022-12-14 22:54:15,41,normal,0.8245396018,"Is this supposed to be a joke? @BretBaier to interview Microsoft president Brad Smith. To be discussed: How they plan to ""firm up future elections"". Like I trust ANY tech company on anything pertaining to elections, especially after the #twitterfiles. #stopthesteal",1601281421553070080,,,3,,3,Twitter files
2022-12-14 22:54:15,43,normal,0.8138799667,"Thankful to @elonmusk for exposing how corrupt & AntiAmerican & AntiConstitutional Twitter was & Facebook still is.
No company should be aloud to do business in America unless they agree to follow all our laws & especially our Constitution?!?
#StopTheSteal",1601891141707857920,,1,1,,2,Twitter files
2022-12-13 12:49:17,33,normal,0.8356109262,"In effetti, osserva il collega di Roth, ""una rapida ricerca di top #stopthesteal tweets sono contro l'ashtag""

Cosí trovano rapidamente una soluzione: ""deamplifica gli account con stoptheseal nel nome/profilo"" poiché ""quelli non sono affiliati al contro discorso""",1601879426542800897,1,,5,,6,Twitter files
2022-12-14 22:54:15,44,normal,0.8203430176,"8. Twitter Files 4
Élimination Donald Trump

Les employés de Twitter constatent la différence entre leurs décisions et les conditions d'utilisation de Twitter

Ils interprétent jusqu'à plus soif comme dans cet échange sur le hashtag #stopthesteal (souvent employé par Pdt Trump)",1601769619286433792,,4,3,,7,Twitter files
2022-12-14 21:01:12,59,offensive,0.6193282008,@yoyoel #STOPTHESTEAL you censorious fascist.,1601940159901335553,,,1,,1,Twitter files
2022-12-14 22:54:15,49,normal,0.8032447696,"STOP THE STEAL.

#stopthesteal
#TwitterFiles",1602055759059206145,1,9,27,,37,Twitter files
2022-12-14 22:54:15,52,normal,0.7377821803,"Stop the steal pissed off Joel.

#stopthesteal",1601751248294010880,,,,,0,Twitter files
2022-12-13 12:49:17,50,normal,0.6476570964,"Indeed, notes Roth's colleague, ""a quick search of top stop the steal tweets and they’re counterspeech""

But they quickly come up with a solution: ""deamplify accounts with stopthesteal in the name/profile"" since ""those are not affiliated with counterspeech""",1601755535149215744,,,,,0,Twitter files
2022-12-12 7:05:18,29,normal,0.7500622869,"Further manipulating the public discourse, Yoel and his cronies (despite being aware of their political bias) deliberately twist the ToS to further their agenda.

One employee was “appalled” by what he saw when searching #StopTheSteal hashtag.

Of course it was promptly banned.",1601748315334287360,1,,1,,2,Twitter files
2022-12-13 12:49:17,51,normal,0.7548097968,"Indeed, notes Roth's colleague, ""a quick search of top stop the steal tweets and they’re counterspeech""

But they quickly come up with a solution: ""deamplify accounts with stopthesteal in the name/profile"" since ""those are not affiliated with counterspeech""",1601812776804323330,,1,,,1,Twitter files
2022-12-14 22:54:15,55,normal,0.7706078887,"The Twitter Files, Part 3

Deplatforming the President twitter.com/mtaibbi/status…",1601396777231732736,1,1,3,,5,Twitter files
2022-12-14 22:54:15,59,normal,0.8028787374,Yes! This sums up the strategy we see over and over—#FauciEmails #BallotHarvesting #StoptheSteal #TwitterFiles and even #BidenBorderCrisis. In every case selective details are emphasized or withheld. The outcome has been a misleading impression that is politically advantageous.,1599200937733632001,1,5,28,,34,Twitter files
2022-12-14 22:54:15,60,normal,0.7491104603,#TwitterFiles #TwitterFiles4 So they were going after the #stopthesteal,1601746559657742336,,1,3,,4,Twitter files
2022-12-14 22:54:15,60,normal,0.7491104603,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601746559657742336,,1,3,,4,Twitter files
2022-12-14 13:10:56,0,normal,0.842296958,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601746253284798469,483,4131,21062,,25676,Twitter files
2022-12-14 13:10:56,6,normal,0.7973869443,"Twitterの社員は、自分たちの政治とTwitterの利用規約（TOS）の違いを認識していますが、""#stopthesteal""ハッシュタグを巡る一連のやり取りで明らかになったように、禁止ツイートを排除するために、コンテンツの複雑な解釈を行っています。",1601841506951737344,1,6,26,,33,Twitter files
2022-12-14 13:10:56,7,normal,0.8199251294,This handling of #stopthesteal tweets for me is one of the most problematic actions taken by Twitter as revealed so far.,1601746824024363009,2,6,18,,26,Twitter files
2022-12-14 13:10:56,7,normal,0.8199251294,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601746824024363009,2,6,18,,26,Twitter files
2022-12-14 17:09:56,18,normal,0.7548097968,"Indeed, notes Roth's colleague, ""a quick search of top stop the steal tweets and they’re counterspeech""

But they quickly come up with a solution: ""deamplify accounts with stopthesteal in the name/profile"" since ""those are not affiliated with counterspeech""",1601812776804323330,,1,,,1,Twitter files
2022-12-14 13:10:56,11,normal,0.7491104603,#TwitterFiles #TwitterFiles4 So they were going after the #stopthesteal,1601746559657742336,,1,3,,4,Twitter files
2022-12-14 13:10:56,11,normal,0.7491104603,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601746559657742336,,1,3,,4,Twitter files
2022-12-14 13:10:56,12,normal,0.7706078887,"The Twitter Files, Part 3

Deplatforming the President twitter.com/mtaibbi/status…",1601396777231732736,1,1,3,,5,Twitter files
2022-12-14 13:10:56,13,normal,0.4251355529,"#StopTheSteal “was based on a lie, & consequential for American democracy, providing a rallying point for those who sought to overturn a free & fair election”
https://donmoynihan.substack.com/p/elon-musk-and-all-the-conspiracy…
An attempted coup & seditious conspiracy is a much bigger deal than @Twitter limiting its spread.",1602306176137428992,1,5,14,,20,Twitter files
2022-12-14 13:10:56,16,normal,0.7426475286,Censored by the libertarians! @LPNational @mfa_russia @CIA @FBI @NSACyber Help! Lol twitter.com/Patr10tByrne/s…,1602672239308148736,,1,,,1,Twitter files
2022-12-14 13:10:56,17,normal,0.7548097968,"Having #stopthesteal in your profile got you”de-amplified.”
#TheTwitterFiles",1601812776804323330,,1,,,1,Twitter files
2022-12-14 17:09:56,49,normal,0.7377821803,"Roth immediately DMs a colleague to ask that they add ""stopthesteal"" & [QAnon conspiracy term] ""kraken"" to a blacklist of terms to be deamplified. 

Roth's colleague objects that blacklisting ""stopthesteal"" risks ""deamplifying counterspeech"" that validates the election.",1601751248294010880,,,,,0,Twitter files
2022-12-14 13:10:56,18,normal,0.7492778301,"Nach der USWahl kamen von #Trump Vorwürfe, die Wahl sei von den Demokraten gefälscht worden. Trumps Formulierung war: seine Wahl sei „gestohlen“ worden. Deshalb wollte Twitter den Hashtag #StopTheSteal verbieten lassen. Es gab viele interne Diskussionen d. Führungskräfte darüber.",1602735456868864000,1,5,32,,38,Twitter files
2022-12-14 13:10:56,20,normal,0.6406320333,"Surprise! Crime and Punishment still go together:

https://cnsnews.com/commentary/hans-bader/crime-plunges-el-salvador-criminals-are-sent-prison…
#HowDeepTheSwamp #SwampNeedsDraining #DrainTheSwamp #AmericaFirst #MAGA #SaveAmerica #Trump2024 #StopTheSteal #TrueTheVote #Twitterfiles",1601365387299672065,,,2,,2,Twitter files
2022-12-14 13:10:56,21,normal,0.8050474524,"Twitter employees recognize the difference between their own politics & Twitter's Terms of Service (TOS), but they also engage in complex interpretations of content in order to stamp out prohibited tweets, as a series of exchanges over the ""#stopthesteal"" hashtag reveal.",1601747157589012480,,1,4,,5,Twitter files
2022-12-14 13:10:56,22,normal,0.733379066,"Dear @ElonMusk, @Twitter terminated @Ali around the time Twitter was also banning people including @JoeyArnold for spreading the #StopTheSteal hashtag which emerged in 2020. The Jan6 rally. But no incitement to violence. It was not like a border crisis insurrection invasion.",1600968441888112640,2,,,,2,Twitter files
2022-12-14 13:10:56,22,normal,0.733379066,A shout out to my friend @Ali a patriot who I hope will be joining @LauraLoomer and me here again on Twitter and thanks again to @ElonMusk for his commitment to fairness and free speech,1600968441888112640,2,,,,2,Twitter files
2022-12-14 13:10:56,28,normal,0.8275384903,"#StopTheSteal silenced. #TwitterFiles3 #TwitterFiles
@elonmusk: BRING BACK @ALI TODAY.",1601384205690118145,,3,4,,7,Twitter files
2022-12-12 17:44:40,41,normal,0.7500622869,"Further manipulating the public discourse, Yoel and his cronies (despite being aware of their political bias) deliberately twist the ToS to further their agenda.

One employee was “appalled” by what he saw when searching #StopTheSteal hashtag.

Of course it was promptly banned.",1601748315334287360,1,,1,,2,Twitter files
2022-12-14 17:09:56,59,offensive,0.6193282008,"Indeed, notes Roth's colleague, ""a quick search of top stop the steal tweets and they’re counterspeech""

But they quickly come up with a solution: ""deamplify accounts with stopthesteal in the name/profile"" since ""those are not affiliated with counterspeech""",1601940159901335553,,,1,,1,Twitter files
2022-12-14 13:10:56,33,normal,0.6660653949,"Twitter were so worried about #stopthesteal causing anti govt sentiment, but were so proud to support arab spring to topple foreign govt.
The hypocrisy is nauseating",1601773610212827137,,,,,0,Twitter files
